db,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,,,GO:1900006,positive regulation of dendrite development,5/1059,16/18860,0.3125,5.56539187913126,4.45591210646342,0.00143519769481374,0.0120406551967932,0.00890900211016888,VLDLR/BMP7/PTN/BMP5/ZDHHC15,5
GO_BP,,,GO:1903236,regulation of leukocyte tethering or rolling,5/1059,16/18860,0.3125,5.56539187913126,4.45591210646342,0.00143519769481374,0.0120406551967932,0.00890900211016888,CCL21/CHST4/SELP/CXCL12/FUT4,5
GO_BP,,,GO:0002673,regulation of acute inflammatory response,9/1059,49/18860,0.183673469387755,3.27108747181592,3.88249647484597,0.00144279254408507,0.0120636855576861,0.00892604250626357,PTGES/C2CD4A/ADORA1/IL6/PTGS2/PTGER3/C2CD4B/NPY5R/GSTP1,9
GO_BP,,,GO:0060976,coronary vasculature development,9/1059,49/18860,0.183673469387755,3.27108747181592,3.88249647484597,0.00144279254408507,0.0120636855576861,0.00892604250626357,HAND2/SGCD/PTK7/PRICKLE1/TBX1/APLNR/MYOCD/ADAMTS6/DYNC2H1,9
GO_BP,,,GO:0048332,mesoderm morphogenesis,12/1059,79/18860,0.151898734177215,2.70520314124861,3.70437908524972,0.00144977726730522,0.0121017481624891,0.00895420541110272,FGFR2/SFRP2/BMP7/EYA2/ITGA3/NR4A3/FOXC1/ITGB4/SNAI1/KLF4/FGFR1/FOXF1,12
GO_BP,,,GO:0006941,striated muscle contraction,23/1059,208/18860,0.110576923076923,1.96929251107721,3.42853771828287,0.00149199160292079,0.0124332633576732,0.00919949684459841,KCNH2/JPH1/ADORA1/RYR2/TRPV4/SGCD/KCNN2/SCN7A/CACNA1D/PLN/KCNE4/HCN4/PRKD1/CCDC78/MYL3/ACTC1/KCNA5/JPH2/CACNA1C/SCN3B/KCNQ1/GJA5/JPH3,23
GO_BP,,,GO:0061005,cell differentiation involved in kidney development,10/1059,59/18860,0.169491525423729,3.01851762935933,3.78750476715138,0.00151986455653089,0.012623249029618,0.00934006915769883,PROM1/CD24/WNT4/GREM1/OSR1/GLIS2/TCF21/PRKX/EDN1/GLI3,10
GO_BP,,,GO:0086065,cell communication involved in cardiac conduction,10/1059,59/18860,0.169491525423729,3.01851762935933,3.78750476715138,0.00151986455653089,0.012623249029618,0.00934006915769883,RYR2/KCNN2/CACNA1D/HCN4/ATP1B2/KCNA5/CACNA1C/SCN3B/KCNQ1/GJA5,10
GO_BP,,,GO:0001967,suckling behavior,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,CNTFR/HAND2/GLS/DACH1,4
GO_BP,,,GO:0003149,membranous septum morphogenesis,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,FGFR2/VANGL2/TGFB2/FZD2,4
GO_BP,,,GO:0014012,peripheral nervous system axon regeneration,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,TNC/MMP2/APOD/NEFL,4
GO_BP,,,GO:0048865,stem cell fate commitment,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,SFRP2/SOX9/SFRP1/EDN1,4
GO_BP,,,GO:0090184,positive regulation of kidney development,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,WNT4/SOX9/RET/SOX8,4
GO_BP,,,GO:1903010,regulation of bone development,4/1059,10/18860,0.4,7.12370160528801,4.72436510698933,0.00157970520815516,0.0129901378687139,0.00961153390677442,TMEM119/LOX/TNN/GLI3,4
GO_BP,,,GO:0006022,aminoglycan metabolic process,12/1059,80/18860,0.15,2.671388101983,3.653924892015,0.00162027406318206,0.0132798409626536,0.00982588814523136,B3GNT3/B3GAT1/ITIH5/STAB2/HAS2/TNFAIP6/HAS1/FOXC1/GALNT5/B3GNT8/TGFB1/XYLT1,12
GO_BP,,,GO:0140962,multicellular organismal-level chemical homeostasis,12/1059,80/18860,0.15,2.671388101983,3.653924892015,0.00162027406318206,0.0132798409626536,0.00982588814523136,HAMP/CFTR/TRPV4/ITGB6/HAS2/ATP6V1B1/AQP1/ABCA3/CYBRD1/HEPH/ABCA12/TGFB1,12
GO_BP,,,GO:0045137,development of primary sexual characteristics,26/1059,248/18860,0.104838709677419,1.86709921106339,3.35261141812807,0.00165463924156912,0.0135391944519841,0.0100177864054141,WNT4/PDGFRA/TESC/EREG/SFRP2/INHA/SOX9/SFRP1/PGR/TFAP2C/OSR1/MMP2/TNFAIP6/BMPR1B/TGFB2/PTX3/SLIT3/MAMLD1/FOXC1/PCYT1B/TCF21/KIT/ZFPM2/SOX8/DHH/DACH1,26
GO_BP,,,GO:0003407,neural retina development,13/1059,91/18860,0.142857142857143,2.54417914474572,3.60149587687171,0.00166604776289928,0.0136101602962626,0.0100702947486973,PROM1/NTRK2/SAMD11/SDK1/SDK2/SOX9/DIO3/GPM6A/FOS/TGFB2/SMARCD3/FAT3/SOX8,13
GO_BP,,,GO:0045214,sarcomere organization,9/1059,50/18860,0.18,3.2056657223796,3.8090389058248,0.00167334198660404,0.013647338333369,0.0100978031529841,KRT19/FLNC/ANKRD1/FHOD3/OBSCN/MYOM2/PRKD1/EDN1/MYOM3,9
GO_BP,,,GO:0010575,positive regulation of vascular endothelial growth factor production,7/1059,32/18860,0.21875,3.89577431539188,3.99873585002716,0.00168448538302092,0.0136487211409268,0.0100988263062303,SULF1/CCBE1/IL6/CYP1B1/PTGS2/SULF2/TGFB1,7
GO_BP,,,GO:0050901,leukocyte tethering or rolling,7/1059,32/18860,0.21875,3.89577431539188,3.99873585002716,0.00168448538302092,0.0136487211409268,0.0100988263062303,CCL21/PODXL2/CHST4/SELP/CXCL12/FUT4/JAM2,7
GO_BP,,,GO:0090322,regulation of superoxide metabolic process,7/1059,32/18860,0.21875,3.89577431539188,3.99873585002716,0.00168448538302092,0.0136487211409268,0.0100988263062303,CRP/BMP7/F2RL1/FBLN5/GSTP1/BST1/TGFB1,7
GO_BP,,,GO:0099560,synaptic membrane adhesion,7/1059,32/18860,0.21875,3.89577431539188,3.99873585002716,0.00168448538302092,0.0136487211409268,0.0100988263062303,PTPRS/GPC4/MDGA1/CDH6/LRRC4C/ITGA3/LRFN4,7
GO_BP,,,GO:0120032,regulation of plasma membrane bounded cell projection assembly,23/1059,210/18860,0.10952380952381,1.95053734430505,3.37850466882565,0.00169309433034188,0.0136961695828469,0.0101339338865307,CCL21/DCDC2/TACSTD2/PLXNB3/F2RL1/EPS8L1/KLF5/LPAR1/GPM6A/TNIK/MAPK15/DZIP1/MYO3A/RAP1GAP/HAP1/GAP43/MYO10/PALM/KIT/NLGN1/SH3YL1/PLCE1/DPYSL3,23
GO_BP,,,GO:1902414,protein localization to cell junction,16/1059,125/18860,0.128,2.27958451369216,3.50092045623313,0.00170417362223332,0.0137634152120304,0.0101836896051776,GPC4/GRIN2A/OLFM1/NPTX1/RAB27B/DLG3/KIF5C/LRRC7/GRIP1/MAP1A/NLGN1/TMEM108/ZDHHC15/CNIH3/CACNA2D2/GRIP2,16
GO_BP,,,GO:0006636,unsaturated fatty acid biosynthetic process,10/1059,60/18860,0.166666666666667,2.96820900220334,3.72437175718391,0.00173377945688581,0.0139320817434521,0.0103084876713784,PTGDS/ELOVL7/PTGES/PTGIS/CTHRC1/SCD5/PTGS2/PLA2G4F/PLA2G4A/EDN1,10
GO_BP,,,GO:0072170,metanephric tubule development,6/1059,24/18860,0.25,4.45231350330501,4.12768566519689,0.00173535103872647,0.0139320817434521,0.0103084876713784,WNT4/WNT7B/SOX9/OSR1/AQP1/SOX8,6
GO_BP,,,GO:2001026,regulation of endothelial cell chemotaxis,6/1059,24/18860,0.25,4.45231350330501,4.12768566519689,0.00173535103872647,0.0139320817434521,0.0103084876713784,SMOC2/THBS1/PRKD1/FGF1/SEMA5A/FGFR1,6
GO_BP,,,GO:0001894,tissue homeostasis,28/1059,275/18860,0.101818181818182,1.81330586316422,3.3137830910514,0.00173905985179573,0.0139320817434521,0.0103084876713784,MUC6/PROM1/COMP/PKP3/LAMA2/TFF1/TUB/SOX9/COL14A1/TFF3/TMEM119/COL3A1/IL6/PTH1R/PRICKLE1/NPHP4/STK39/CDH3/PIWIL4/RAB3D/FOXC1/ATP1B2/ANGPT1/SLC12A2/JAM2/CTSK/CNGB1/CLDN5,28
GO_BP,,,GO:0060249,anatomical structure homeostasis,28/1059,275/18860,0.101818181818182,1.81330586316422,3.3137830910514,0.00173905985179573,0.0139320817434521,0.0103084876713784,MUC6/PROM1/COMP/PKP3/LAMA2/TFF1/TUB/SOX9/COL14A1/TFF3/TMEM119/COL3A1/IL6/PTH1R/PRICKLE1/NPHP4/STK39/CDH3/PIWIL4/RAB3D/FOXC1/ATP1B2/ANGPT1/SLC12A2/JAM2/CTSK/CNGB1/CLDN5,28
GO_BP,,,GO:0071711,basement membrane organization,8/1059,41/18860,0.195121951219512,3.47497639282342,3.86945524864587,0.00175278445622565,0.0140194576683643,0.0103731379986818,LAMA2/SPINT2/LAMA1/FLRT2/COL3A1/MMP11/HMCN1/PRICKLE1,8
GO_BP,,,GO:0043542,endothelial cell migration,30/1059,302/18860,0.0993377483443709,1.76913119336623,3.28642270031571,0.00178599117660695,0.0142392726019545,0.0105357812830542,DCN/GREM1/FAP/ANXA3/GDF2/CCBE1/PTN/SMOC2/SRPX2/CYP1B1/BMPER/SCG2/TEK/PTGS2/THBS1/PRKD1/FGF1/DNAJA4/ANGPT1/MMRN1/KLF4/SEMA5A/PTP4A3/FGFR1/EGR3/ID1/PRKX/NR4A1/EDN1/TGFB1,30
GO_BP,,,GO:0048511,rhythmic process,30/1059,302/18860,0.0993377483443709,1.76913119336623,3.28642270031571,0.00178599117660695,0.0142392726019545,0.0105357812830542,PTGDS/CLDN4/GABRB3/CA12/PDGFRA/NTRK2/EREG/ADORA1/HAS2/NGFR/PGR/BHLHE41/MMP2/TNFAIP6/PTN/BMPR1B/PLN/ID4/TGFB2/MAPK10/KCND2/PTX3/SLIT3/TWIST1/EGR1/NPY5R/EGR3/NLGN1/NTRK3/ID1,30
GO_BP,,,GO:0042542,response to hydrogen peroxide,14/1059,103/18860,0.135922330097087,2.42067530276777,3.52628056907379,0.00182863924847073,0.0145327160721117,0.0107529030635651,GATA5/MAPK13/COL1A1/CRYAB/MMP2/IL6/CYP1B1/NR4A3/AQP1/KLF4/KCNA5/TRPA1/EDN1/PDGFD,14
GO_BP,,,GO:0060419,heart growth,14/1059,103/18860,0.135922330097087,2.42067530276777,3.52628056907379,0.00182863924847073,0.0145327160721117,0.0107529030635651,FGFR2/COL14A1/WNT2/RGS4/KCNK2/TGFB2/NDRG4/FOXC1/GLI1/FGFR1/FES/PI16/ZFPM2/EDN1,14
GO_BP,,,GO:0033273,response to vitamin,13/1059,92/18860,0.141304347826087,2.51652502360718,3.5564737481831,0.00184268322636146,0.0146209713734422,0.0108182040503417,PDX1/POSTN/BMP7/CYP26B1/COL1A1/SFRP1/TNC/ALDH1A2/MN1/FES/GSTP1/STC2/TGFB1,13
GO_BP,,,GO:0045927,positive regulation of growth,27/1059,263/18860,0.102661596958175,1.82832645763095,3.29946155471392,0.0018485065968452,0.0146438221644982,0.0108351115809046,FGFR2/SYT3/KRT17/RASAL1/SFRP2/DIO3/UNC13A/WNT2/SFRP1/BCL11A/TFCP2L1/CXCL12/CRABP2/TGFB2/SYT2/SLC6A3/DLL1/GLI1/ISLR2/SEMA5A/FOXS1/FGFR1/NTRK3/ZFPM2/CACNA2D2/EDN1/BDNF,27
GO_BP,,,GO:0002688,regulation of leukocyte chemotaxis,16/1059,126/18860,0.126984126984127,2.2614925731073,3.4652918952268,0.00185278529422053,0.0146543828914899,0.010842925569223,CCL21/GREM1/F2RL1/TRPV4/TNFAIP6/CXCL12/PTN/IL6/STK39/MMP28/THBS1/CCL2/IL34/NBL1/BST1/EDN1,16
GO_BP,,,GO:0009101,glycoprotein biosynthetic process,30/1059,303/18860,0.099009900990099,1.76329247655644,3.26695778274444,0.00187894964762152,0.0148377372966938,0.0109785913412405,CCL21/B3GNT3/CHST4/B3GAT1/GFPT2/TUSC3/BACE2/VANGL2/GALNT12/CHST8/FUT3/GALNT3/A4GNT/BMPR1B/DSEL/FOXL1/FUT4/GALNT14/IL33/GALNT7/GALNT13/ANGPT1/GALNT5/CHST1/B3GNT8/B3GALT5/MGAT3/CHST6/MGAT5B/XYLT1,30
GO_BP,,,GO:0007043,cell-cell junction assembly,19/1059,162/18860,0.117283950617284,2.08873966821716,3.39444742505479,0.00189035479736572,0.0149041444007836,0.0110277266267211,CLDN4/CLDN10/PKP3/CDH17/GRHL2/TRPV4/GDF2/CDH19/CDH11/CLDN11/CDH6/NPHP4/CDH3/PKP1/APLNR/GPBAR1/SNAI1/CLDN5/GJA5,19
GO_BP,,,GO:0051651,maintenance of location in cell,23/1059,212/18860,0.108490566037736,1.93213604860406,3.32901854308334,0.00191691174363963,0.0150896138047582,0.0111649573076412,CCL21/ITPR3/JPH1/RYR2/MDFI/ANK3/PGR/F2RL3/PLN/APLNR/BDKRB1/PRKD1/SNCA/HAP1/PLCB4/KDELR3/NTSR1/DBN1/JPH2/CACNA1C/PLCE1/JPH3/TGFB1,23
GO_BP,,,GO:0007622,rhythmic behavior,9/1059,51/18860,0.176470588235294,3.14280953174471,3.7374114742835,0.00193248467281051,0.0151750345491295,0.0112281609771607,PTGDS/GABRB3/ADORA1/PLN/KCND2/EGR2/EGR1/NLGN1/KCNQ1,9
GO_BP,,,GO:0032305,positive regulation of icosanoid secretion,5/1059,17/18860,0.294117647058824,5.23801588624118,4.26380296419043,0.00193996421572791,0.0151750345491295,0.0112281609771607,PTGES/PLA2R1/PLA2G4A/NTSR1/EDN1,5
GO_BP,,,GO:0032310,prostaglandin secretion,5/1059,17/18860,0.294117647058824,5.23801588624118,4.26380296419043,0.00193996421572791,0.0151750345491295,0.0112281609771607,PTGES/ABCC4/PTGS2/PLA2G4A/EDN1,5
GO_BP,,,GO:0043117,positive regulation of vascular permeability,5/1059,17/18860,0.294117647058824,5.23801588624118,4.26380296419043,0.00193996421572791,0.0151750345491295,0.0112281609771607,TRPV4/ANGPT1/PTP4A3/TACR2/TGFB1,5
GO_BP,,,GO:0042733,embryonic digit morphogenesis,10/1059,61/18860,0.163934426229508,2.91954983823279,3.66253721448797,0.00197140169694841,0.015396740097831,0.0113922031467051,FREM2/HAND2/SFRP2/GRHL2/OSR1/PRICKLE1/TWIST1/MSX2/TMEM231/GLI3,10
GO_BP,,,GO:0046879,hormone secretion,32/1059,331/18860,0.0966767371601208,1.7217405692539,3.23112853173342,0.00198405515629158,0.015471276493026,0.0114473533765907,PDX1/CFTR/SNAP25/TRPV6/SSTR5/INHA/F2RL1/ADORA1/TRPV4/BRSK2/ADRA2A/ADCY5/F2RL2/GAL/C1QTNF1/KCNJ11/IL6/SOX11/PRKD1/GABBR1/GIPR/LTBP4/AQP1/FGFR1/KCNA5/ABCA12/TACR2/BMP8A/TRPA1/IL11/KCNQ1/EDN1,32
GO_BP,,,GO:0031424,keratinization,12/1059,82/18860,0.146341463414634,2.60623229461756,3.55529565882182,0.00201087720409198,0.0156558905952388,0.0115839512111188,KRT7/KRT80/KRT17/KRT5/CYP26B1/KRT86/KRT6B/CNFN/KRT81/CDH3/CDSN/ABCA12,12
GO_BP,,,GO:0010644,cell communication by electrical coupling,7/1059,33/18860,0.212121212121212,3.77772054825879,3.89529246144267,0.00203586244102709,0.0157680657418173,0.0116669507324274,RYR2/ANK3/ATP1B2/DBN1/CACNA1C/GJA5/GJC2,7
GO_BP,,,GO:0035115,embryonic forelimb morphogenesis,7/1059,33/18860,0.212121212121212,3.77772054825879,3.89529246144267,0.00203586244102709,0.0157680657418173,0.0116669507324274,OSR1/ALDH1A2/CRABP2/TWIST1/CACNA1C/MSX2/EN1,7
GO_BP,,,GO:0060219,camera-type eye photoreceptor cell differentiation,7/1059,33/18860,0.212121212121212,3.77772054825879,3.89529246144267,0.00203586244102709,0.0157680657418173,0.0116669507324274,PROM1/NTRK2/SAMD11/SDK2/SOX9/DIO3/SOX8,7
GO_BP,,,GO:0060491,regulation of cell projection assembly,23/1059,213/18860,0.107981220657277,1.92306498734301,3.30447678100215,0.00203796306974644,0.0157680657418173,0.0116669507324274,CCL21/DCDC2/TACSTD2/PLXNB3/F2RL1/EPS8L1/KLF5/LPAR1/GPM6A/TNIK/MAPK15/DZIP1/MYO3A/RAP1GAP/HAP1/GAP43/MYO10/PALM/KIT/NLGN1/SH3YL1/PLCE1/DPYSL3,23
GO_BP,,,GO:0032411,positive regulation of transporter activity,8/1059,42/18860,0.19047619047619,3.39223885966096,3.7855375994232,0.00206039117532077,0.0159121417606193,0.0117735540305497,WNK2/CFTR/TESC/GAL/HAP1/LRRC55/JPH2/EDN1,8
GO_BP,,,GO:0045216,cell-cell junction organization,24/1059,226/18860,0.106194690265487,1.89124821379328,3.28764530588044,0.00206298119308532,0.0159121417606193,0.0117735540305497,CLDN4/CLDN10/PKP3/PKHD1/SVEP1/CDH17/F2RL1/GRHL2/TRPV4/GDF2/CDH19/CDH11/CLDN11/CDH6/NPHP4/CDH3/PKP1/TGFB2/APLNR/GPBAR1/SNAI1/CLDN5/GJA5/TGFB1,24
GO_BP,,,GO:0022617,extracellular matrix disassembly,11/1059,72/18860,0.152777777777778,2.72085825201973,3.56825745169768,0.00215065756594464,0.0165627266107965,0.0122549283169438,MMP7/PDPN/FAP/MMP10/DDR1/MMP11/MMP2/IL6/TGFB2/CTSK/TGFB1,11
GO_BP,,,GO:0008228,opsonization,6/1059,25/18860,0.24,4.2742209631728,3.99558419928609,0.00217619268020083,0.0166306583471568,0.0123051916932044,CRP/COLEC10/FCN3/COLEC11/PTX3/PLA2G5,6
GO_BP,,,GO:0050927,positive regulation of positive chemotaxis,6/1059,25/18860,0.24,4.2742209631728,3.99558419928609,0.00217619268020083,0.0166306583471568,0.0123051916932044,F2RL1/CXCL12/SCG2/F3/NTF3/NTRK3,6
GO_BP,,,GO:0051953,negative regulation of amine transport,6/1059,25/18860,0.24,4.2742209631728,3.99558419928609,0.00217619268020083,0.0166306583471568,0.0123051916932044,ADORA1/ADRA2A/RGS4/GABBR1/SNCA/NPY5R,6
GO_BP,,,GO:0060571,morphogenesis of an epithelial fold,6/1059,25/18860,0.24,4.2742209631728,3.99558419928609,0.00217619268020083,0.0166306583471568,0.0123051916932044,FGFR2/BMP7/SULF1/WNT2/OVOL2/BMP5,6
GO_BP,,,GO:0072677,eosinophil migration,6/1059,25/18860,0.24,4.2742209631728,3.99558419928609,0.00217619268020083,0.0166306583471568,0.0123051916932044,CCL21/CCL11/CCL26/SCG2/LGALS3/CCL2,6
GO_BP,,,GO:0002687,positive regulation of leukocyte migration,18/1059,152/18860,0.118421052631579,2.10899060682869,3.34827477686914,0.00220655072114111,0.016836794229566,0.0124577137097683,CCL21/F2RL1/TRPV4/SELP/CXCL12/PTN/IL6/STK39/BDKRB1/THBS1/LGALS3/CCL2/FUT4/IL34/JAM2/EDN1/PDGFD/TGFB1,18
GO_BP,,,GO:0030195,negative regulation of blood coagulation,9/1059,52/18860,0.173076923076923,3.08237088690346,3.66752900642648,0.00222268204638525,0.0169339099246043,0.0125295705911328,PDGFRA/FAP/SERPINE2/C1QTNF1/THBS1/ANGPT1/PLAT/PDGFA/EDN1,9
GO_BP,,,GO:0030593,neutrophil chemotaxis,12/1059,83/18860,0.144578313253012,2.57483190552579,3.50707665226224,0.00223328775326509,0.0169726980404024,0.012558270308868,CXCL6/CCL21/CXCL5/DPEP1/PF4V1/TNFAIP6/CXCL3/TGFB2/ITGA9/LGALS3/BST1/EDN1,12
GO_BP,,,GO:0003229,ventricular cardiac muscle tissue development,10/1059,62/18860,0.161290322580645,2.87246032471291,3.60195063592697,0.00223459642541982,0.0169726980404024,0.012558270308868,FGFR2/COL11A1/RYR2/COL14A1/KCNJ11/TGFB2/FOXC1/MYL3/ZFPM2/TGFB1,10
GO_BP,,,GO:0003093,regulation of glomerular filtration,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,F2RL1/ADORA1/CORO2B/GJA5,4
GO_BP,,,GO:0007494,midgut development,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,RET/ALDH1A2/FOXL1/FOXF1,4
GO_BP,,,GO:0022605,mammalian oogenesis stage,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,EREG/TNFAIP6/BMPR1B/PTX3,4
GO_BP,,,GO:0032342,aldosterone biosynthetic process,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,WNT4/CACNA1H/BMP5/DKK3,4
GO_BP,,,GO:0032836,glomerular basement membrane development,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,SULF1/COL4A3/COL4A4/SULF2,4
GO_BP,,,GO:0060426,lung vasculature development,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,STRA6/TCF21/FOXF1/ID1,4
GO_BP,,,GO:0060900,embryonic camera-type eye formation,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,ALDH1A3/STRA6/SOX11/TWIST1,4
GO_BP,,,GO:0099624,atrial cardiac muscle cell membrane repolarization,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,KCNN2/CACNA1D/KCNA5/KCNQ1,4
GO_BP,,,GO:1903027,regulation of opsonization,4/1059,11/18860,0.363636363636364,6.47609236844364,4.43106438562788,0.00237258680946927,0.0177765352064904,0.0131530375280818,COLEC10/FCN3/COLEC11/PLA2G5,4
GO_BP,,,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,28/1059,281/18860,0.099644128113879,1.77458758850591,3.1907856972589,0.00238397555836551,0.0178157768722068,0.0131820728319719,SCTR/APLP1/PTHLH/GRM8/ADORA1/ADRA2A/ADCY5/LPAR1/CXCL12/CACNA1D/PTH1R/NPY1R/PTGER1/PLN/APLNR/VIPR2/GABBR1/GIPR/PTGER3/GPBAR1/S1PR3/PTGIR/PALM/GNA14/PRKX/PDE10A/PDE4A/EDN1,28
GO_BP,,,GO:0030168,platelet activation,17/1059,141/18860,0.120567375886525,2.1472150228705,3.33501790488339,0.00238498641143513,0.0178157768722068,0.0131820728319719,COMP/PDGFRA/PDPN/SVEP1/ITPR3/ADRA2A/SERPINE2/F2RL2/COL3A1/SELP/C1QTNF1/EMILIN1/IL6/F2RL3/PLA2G4A/MMRN1/PDGFA,17
GO_BP,,,GO:1990266,neutrophil migration,14/1059,106/18860,0.132075471698113,2.35216562438755,3.40503027618935,0.00240514137457334,0.0178603474801241,0.0132150510738945,CXCL6/CCL21/GP2/CXCL5/DPEP1/PF4V1/TNFAIP6/CXCL3/TGFB2/ITGA9/LGALS3/FUT4/BST1/EDN1,14
GO_BP,,,GO:0072577,endothelial cell apoptotic process,11/1059,73/18860,0.150684931506849,2.68358622117014,3.51522546189614,0.00240650220016086,0.0178603474801241,0.0132150510738945,COL4A3/NGFR/SCG2/F3/TEK/THBS1/CCL2/ANGPT1/SEMA5A/ID1/TGFB1,11
GO_BP,,,GO:0002040,sprouting angiogenesis,22/1059,203/18860,0.108374384236453,1.9300669373933,3.24957398665266,0.00240802365994149,0.0178603474801241,0.0132150510738945,GREM1/CREB3L1/RSPO3/NGFR/CCBE1/SEMA6A/SRPX2/BMPER/TEK/APLNR/PTGS2/THBS1/FGF1/TNN/ANGPT1/DLL1/MMRN1/KLF4/SEMA5A/EGR3/NR4A1/TGFB1,22
GO_BP,,,GO:0048701,embryonic cranial skeleton morphogenesis,8/1059,43/18860,0.186046511627907,3.31334958385489,3.70412310691469,0.00240890314757051,0.0178603474801241,0.0132150510738945,FGFR2/PDGFRA/GRHL2/TBX1/PRRX1/TWIST1/MMP16/GLI3,8
GO_BP,,,GO:0051154,negative regulation of striated muscle cell differentiation,8/1059,43/18860,0.186046511627907,3.31334958385489,3.70412310691469,0.00240890314757051,0.0178603474801241,0.0132150510738945,TMEM119/RGS4/BHLHE41/FZD7/MYOCD/DLL1/PI16/BDNF,8
GO_BP,,,GO:0019722,calcium-mediated signaling,25/1059,242/18860,0.103305785123967,1.83979896830785,3.20701962086138,0.00245588656308215,0.0181816006716275,0.0134527495474597,DEFB1/PDGFRA/GRIN2A/ITPR3/JPH1/RYR2/MCTP2/SGCD/KCNJ11/PLN/PRKD1/FHL2/CA8/RCAN2/NCALD/JPH2/GRIN2D/CACNA1C/NEGR1/TRPA1/BST1/PLCE1/EDN1/JPH3/NFATC4,25
GO_BP,,,GO:0009100,glycoprotein metabolic process,35/1059,377/18860,0.0928381962864722,1.65337901979496,3.12560964664529,0.00248593094533881,0.0183766812081138,0.0135970916021738,CCL21/B3GNT3/CHST4/B3GAT1/COL11A1/GFPT2/TUSC3/SULF1/BACE2/VANGL2/GALNT12/CHST8/FUT3/GALNT3/A4GNT/BMPR1B/DSEL/GPC1/PTX3/FOXL1/FUT4/SULF2/GALNT14/IL33/GALNT7/GALNT13/ANGPT1/GALNT5/CHST1/B3GNT8/B3GALT5/MGAT3/CHST6/MGAT5B/XYLT1,35
GO_BP,,,GO:0051495,positive regulation of cytoskeleton organization,21/1059,191/18860,0.109947643979058,1.95808551977812,3.24597777865585,0.00250987720005772,0.018526170727429,0.0137077004038761,CCL21/STMN2/WNT4/FHOD3/F2RL1/NAV3/TRPV4/LPAR1/SFRP1/SCIN/CCL11/CCL26/MAPK15/PRKD1/LIMCH1/SEMA5A/FES/PLXNA3/EDN1/NCK2/SYNPO2,21
GO_BP,,,GO:0060038,cardiac muscle cell proliferation,10/1059,63/18860,0.158730158730159,2.82686571638413,3.54256428562764,0.00252530326557907,0.0186124203648235,0.0137715173796959,FGFR2/WNT2/KCNK2/TGFB2/NDRG4/FOXC1/GLI1/FGFR1/FES/ZFPM2,10
GO_BP,,,GO:0050922,negative regulation of chemotaxis,9/1059,53/18860,0.169811320754717,3.02421294564114,3.599311887429,0.00254649601567888,0.0187373592952977,0.0138639609533258,GREM1/TNFAIP6/MMP28/THBS1/CCL2/SEMA5A/GSTP1/NBL1/PLXNA3,9
GO_BP,,,GO:0006493,protein O-linked glycosylation,18/1059,154/18860,0.116883116883117,2.08160111842831,3.28716976216109,0.00254978738551086,0.0187373592952977,0.0138639609533258,B3GNT3/CHST4/B3GAT1/VANGL2/GALNT12/FUT3/GALNT3/A4GNT/DSEL/FUT4/GALNT14/GALNT7/GALNT13/ANGPT1/GALNT5/B3GNT8/B3GALT5/XYLT1,18
GO_BP,,,GO:0008406,gonad development,25/1059,243/18860,0.102880658436214,1.83222777913786,3.18475190278377,0.00259581672785133,0.0190474752523014,0.0140934188748581,WNT4/PDGFRA/TESC/EREG/SFRP2/INHA/SOX9/SFRP1/PGR/TFAP2C/OSR1/MMP2/TNFAIP6/BMPR1B/TGFB2/PTX3/SLIT3/MAMLD1/FOXC1/PCYT1B/TCF21/KIT/ZFPM2/SOX8/DHH,25
